brand,model,prod_year,mileage,engine_capacity,fuel_type,power,gearbox,body_type,doors,seats,color,condition,price
Audi,A3,2010,265 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5.0,5.0,Brązowy,Używane,24 500        PLN
Audi,A4,2007,277 700 km,1 896 cm3,Diesel,115 KM,Manualna,Kombi,5.0,5.0,Brązowy,Używane,20 000        PLN
Audi,A8,2003,282 000 km,3 697 cm3,Benzyna+LPG,280 KM,Automatyczna,Sedan,4.0,5.0,Inny kolor,Używane,29 999        PLN
Audi,Q2,2019,48 300 km,1 498 cm3,Benzyna,150 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,108 000        PLN
Audi,RS6,2017,196 858 km,3 993 cm3,Benzyna,605 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,301 550        PLN
Audi,A4,2019,160 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,4.0,5.0,Czarny,Używane,94 900        PLN
Audi,A7,2011,177 000 km,2 995 cm3,Benzyna,300 KM,Automatyczna,Sedan,5.0,4.0,Brązowy,Używane,77 490        PLN
Audi,A3,2010,176 800 km,1 598 cm3,Diesel,105 KM,Manualna,Kompakt,5.0,5.0,Szary,Używane,32 900        PLN
Audi,A5,2015,211 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Coupe,5.0,4.0,Szary,Używane,81 000        PLN
Audi,A7,2016,236 076 km,2 995 cm3,Benzyna,333 KM,Automatyczna,Sedan,5.0,5.0,Granatowy,Używane,119 000        PLN
Audi,e-tron GT,2022,,,Elektryczny,476 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Nowe,483 800        PLN
Audi,A4,2008,220 000 km,1 798 cm3,Benzyna,160 KM,Manualna,Sedan,4.0,5.0,Inny kolor,Używane,35 900        PLN
Audi,A3,2014,129 123 km,1 598 cm3,Diesel,105 KM,Automatyczna,Auta miejskie,5.0,5.0,Czarny,Używane,66 500        PLN
Audi,Q5,2010,180 000 km,1 984 cm3,Benzyna,211 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,54 900        PLN
Audi,Q8,2023,1 km,2 967 cm3,Diesel,231 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,372 587        PLN
Audi,Q7,2023,1 km,2 967 cm3,Diesel,286 KM,Automatyczna,SUV,5.0,7.0,Czarny,Nowe,399 900        PLN
Audi,A4 Allroad,2017,135 000 km,1 984 cm3,Benzyna,252 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,146 370        PLN
Audi,RS3,2023,10 km,2 480 cm3,Benzyna,400 KM,Automatyczna,Sedan,4.0,5.0,Zielony,Nowe,381 900        PLN
Audi,A5,2019,65 000 km,1 984 cm3,Benzyna,190 KM,Automatyczna,Coupe,2.0,4.0,Czarny,Używane,136 990        PLN
Audi,Q7,2012,236 709 km,2 967 cm3,Diesel,245 KM,Automatyczna,SUV,5.0,5.0,Brązowy,Używane,79 900        PLN
Audi,Q3,2023,5 km,1 968 cm3,Diesel,150 KM,Automatyczna,SUV,5.0,5.0,Czerwony,Nowe,217 976        PLN
Audi,A5,2019,26 260 km,1 984 cm3,Benzyna,252 KM,Automatyczna,Sedan,5.0,5.0,Szary,Używane,159 500        PLN
Audi,Q7,2007,256 000 km,2 967 cm3,Diesel,240 KM,Automatyczna,SUV,5.0,5.0,Złoty,Używane,45 000        PLN
Audi,Q3,2017,43 000 km,1 395 cm3,Benzyna,150 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,107 900        PLN
Audi,A4,2005,172 000 km,1 984 cm3,Benzyna,130 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,18 900        PLN
Audi,A4,2005,172 000 km,1 984 cm3,Benzyna,130 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,18 900        PLN
Audi,A4,2011,140 000 km,1 984 cm3,Benzyna,211 KM,Automatyczna,Sedan,4.0,5.0,Granatowy,Używane,42 500        PLN
Audi,A6,2002,117 000 km,2 976 cm3,Benzyna+LPG,220 KM,Automatyczna,Sedan,4.0,5.0,Szary,Używane,32 900        PLN
Audi,A3,2004,201 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Kompakt,3.0,5.0,Inny kolor,Używane,14 900        PLN
Audi,Q3,2021,20 599 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,161 900        PLN
Audi,A3,2010,245 000 km,1 968 cm3,Diesel,170 KM,Manualna,Kompakt,5.0,5.0,Szary,Używane,35 900        PLN
Audi,A7,2019,25 500 km,2 967 cm3,Diesel,286 KM,Automatyczna,Sedan,5.0,5.0,Inny kolor,Używane,389 000        PLN
Audi,A3,2018,75 000 km,1 395 cm3,Hybryda,150 KM,Automatyczna,Kompakt,5.0,5.0,Czarny,Używane,116 900        PLN
Audi,A5,2014,144 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Coupe,2.0,4.0,Czerwony,Używane,77 000        PLN
Audi,Q5,2022,12 000 km,1 968 cm3,Diesel,204 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,318 570        PLN
Audi,Q5,2023,1 km,1 984 cm3,Benzyna,204 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,247 698        PLN
Audi,Q5,2014,230 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,SUV,5.0,5.0,Inny kolor,Używane,78 900        PLN
Audi,A5,2022,7 714 km,1 984 cm3,Benzyna,204 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Używane,223 100        PLN
Audi,Q5,2023,1 km,1 984 cm3,Benzyna,204 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,261 279        PLN
Audi,Q5,2021,12 000 km,1 984 cm3,Benzyna,265 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,181 500        PLN
Audi,A4,2017,130 000 km,1 984 cm3,Benzyna,252 KM,Automatyczna,Kombi,5.0,5.0,Inny kolor,Używane,118 000        PLN
Audi,A6,2005,238 793 km,3 123 cm3,Benzyna,256 KM,Manualna,Kombi,5.0,5.0,Szary,Używane,26 000        PLN
Audi,A4 Allroad,2017,123 206 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,120 000        PLN
Audi,A4,2019,73 331 km,1 968 cm3,Diesel,163 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,131 001        PLN
Audi,A4,2019,27 488 km,1 968 cm3,Diesel,163 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,140 001        PLN
Audi,A4,2019,61 289 km,1 968 cm3,Diesel,163 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,131 001        PLN
Audi,A5,2010,155 200 km,1 968 cm3,Diesel,143 KM,Automatyczna,Coupe,5.0,4.0,Inny kolor,Używane,59 999        PLN
Audi,A4,2019,75 767 km,1 968 cm3,Diesel,163 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,131 001        PLN
Audi,A4,2013,179 436 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5.0,5.0,Niebieski,Używane,55 000        PLN
Audi,A6,2005,253 000 km,2 698 cm3,Diesel,190 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,21 500        PLN
Audi,A6,2014,130 865 km,1 968 cm3,Diesel,190 KM,Automatyczna,Sedan,4.0,5.0,Srebrny,Używane,77 000        PLN
Audi,Q5,2015,132 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Granatowy,Używane,110 700        PLN
Audi,A3,2006,228 000 km,1 595 cm3,Benzyna+LPG,102 KM,Manualna,Kompakt,5.0,5.0,Czarny,Używane,19 900        PLN
Audi,A5,2012,213 000 km,1 984 cm3,Benzyna,211 KM,Automatyczna,Coupe,2.0,,Biały,Używane,47 000        PLN
Audi,A6 Allroad,2015,186 300 km,2 967 cm3,Diesel,320 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,97 000        PLN
Audi,A1,2010,292 000 km,1 598 cm3,Diesel,105 KM,Manualna,Auta miejskie,3.0,4.0,Biały,Używane,29 900        PLN
Audi,A4 Allroad,2017,158 000 km,1 968 cm3,Diesel,163 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,104 500        PLN
Audi,A6,2018,140 000 km,2 967 cm3,Diesel,286 KM,Automatyczna,Sedan,5.0,5.0,Inny kolor,Używane,156 000        PLN
Audi,Q5,2009,259 798 km,1 968 cm3,Diesel,170 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,55 700        PLN
Audi,A3,2015,242 000 km,1 968 cm3,Diesel,184 KM,Automatyczna,Kompakt,5.0,5.0,Szary,Używane,75 900        PLN
Audi,Q7,2023,10 km,2 967 cm3,Diesel,231 KM,Automatyczna,SUV,5.0,5.0,Szary,Nowe,386 757        PLN
Audi,A3,2021,26 000 km,999 cm3,Benzyna,110 KM,Automatyczna,Kompakt,4.0,5.0,Czerwony,Używane,129 900        PLN
Audi,A4,2008,260 000 km,1 968 cm3,Diesel,170 KM,Manualna,Kombi,5.0,5.0,Biały,Używane,39 900        PLN
Audi,A6,2015,198 233 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,84 900        PLN
Audi,Q5,2015,153 000 km,1 968 cm3,Diesel,150 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,81 900        PLN
Audi,A6,2017,82 500 km,2 995 cm3,Benzyna,333 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Używane,115 999        PLN
Audi,A4,2016,192 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,73 990        PLN
Audi,A3,2007,223 297 km,1 968 cm3,Diesel,140 KM,Manualna,Kompakt,3.0,5.0,Czarny,Używane,19 900        PLN
Audi,S3,2019,41 500 km,1 984 cm3,Benzyna,300 KM,Automatyczna,Kompakt,4.0,5.0,Niebieski,Używane,189 000        PLN
Audi,A4,2008,300 000 km,1 968 cm3,Diesel,143 KM,Manualna,Sedan,5.0,5.0,Srebrny,Używane,10 900        PLN
Audi,A3,2010,227 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kompakt,5.0,5.0,Czarny,Używane,35 500        PLN
Audi,A3,2009,240 000 km,1 896 cm3,Diesel,105 KM,Manualna,Kompakt,5.0,5.0,Czarny,Używane,29 300        PLN
Audi,A4 Allroad,2011,196 000 km,1 968 cm3,Diesel,170 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,45 700        PLN
Audi,A4 Allroad,2009,283 412 km,2 967 cm3,Diesel,240 KM,Manualna,Kombi,5.0,5.0,Błękitny,Używane,29 900        PLN
Audi,S6,2016,68 000 km,3 993 cm3,Benzyna,450 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,98 888        PLN
Audi,Q3,2014,162 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,68 019        PLN
Audi,A4,2013,313 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,55 000        PLN
Audi,A4,1997,238 000 km,1 781 cm3,Benzyna,150 KM,Manualna,Sedan,5.0,5.0,Granatowy,Używane,27 450        PLN
Audi,A3,2016,242 269 km,1 598 cm3,Diesel,110 KM,Manualna,Sedan,5.0,5.0,Czarny,Używane,65 999        PLN
Audi,A6,2017,27 000 km,2 967 cm3,Diesel,272 KM,Automatyczna,Sedan,4.0,5.0,Inny kolor,Używane,219 900        PLN
Audi,Q5,2018,45 595 km,1 984 cm3,Benzyna,252 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,144 900        PLN
Audi,SQ8,2022,20 300 km,3 996 cm3,Benzyna,507 KM,Automatyczna,SUV,5.0,5.0,Pomarańczowy,Używane,554 000        PLN
Audi,A3,2018,106 500 km,1 984 cm3,Benzyna,190 KM,Automatyczna,Kompakt,5.0,5.0,Szary,Używane,94 000        PLN
Audi,Q7,2009,205 230 km,2 967 cm3,Diesel,240 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,68 900        PLN
Audi,A5,2017,135 000 km,1 984 cm3,Benzyna,252 KM,Automatyczna,Coupe,5.0,5.0,Czarny,Używane,73 900        PLN
Audi,A6,2017,199 300 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,98 900        PLN
Audi,A5,2019,69 500 km,1 984 cm3,Benzyna,245 KM,Automatyczna,Coupe,5.0,5.0,Biały,Używane,177 120        PLN
Audi,Q7,2015,218 000 km,2 967 cm3,Diesel,272 KM,Automatyczna,SUV,5.0,5.0,Granatowy,Używane,153 700        PLN
Audi,Q5,2019,119 500 km,1 968 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,159 900        PLN
Audi,Q5,2019,119 500 km,1 968 cm3,Diesel,190 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,159 900        PLN
Audi,Q7,2017,189 000 km,2 967 cm3,Diesel,218 KM,Automatyczna,SUV,5.0,5.0,Brązowy,Używane,215 865        PLN
Audi,A5,2010,218 500 km,1 968 cm3,Diesel,170 KM,Manualna,Coupe,5.0,5.0,Czarny,Używane,44 900        PLN
Audi,A6,2009,270 000 km,2 698 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,29 400        PLN
Audi,A4,2011,162 000 km,1 968 cm3,Diesel,136 KM,Manualna,Kombi,5.0,5.0,Szary,Używane,41 900        PLN
Audi,A6,2006,397 670 km,2 967 cm3,Diesel,224 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,11 070        PLN
Audi,A4,2008,220 000 km,1 984 cm3,Benzyna,211 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Używane,29 500        PLN
Audi,A3,2014,151 000 km,1 968 cm3,Diesel,150 KM,Manualna,Kompakt,5.0,5.0,Beżowy,Używane,64 700        PLN
Audi,Q7,2006,302 000 km,3 000 cm3,Diesel,232 KM,Automatyczna,SUV,5.0,7.0,Czarny,Używane,40 000        PLN
Audi,A4,2008,260 000 km,1 968 cm3,Diesel,143 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,25 600        PLN
Audi,TT,2007,296 000 km,1 984 cm3,Benzyna,200 KM,Manualna,Coupe,2.0,4.0,Czarny,Używane,26 900        PLN
Audi,Q5,2019,82 000 km,1 984 cm3,Benzyna,245 KM,Automatyczna,SUV,5.0,5.0,Srebrny,Używane,180 000        PLN
Audi,A3,2005,283 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kompakt,3.0,5.0,Czarny,Używane,14 800        PLN
Audi,A6,2009,240 500 km,2 967 cm3,Diesel,240 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,34 900        PLN
Audi,A4,2020,110 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,155 000        PLN
Audi,Q3,2018,230 000 km,1 968 cm3,Diesel,149 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,89 000        PLN
Audi,Q5,2015,154 000 km,1 984 cm3,Benzyna,224 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,73 700        PLN
Audi,A6,2015,209 000 km,1 968 cm3,Diesel,190 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,85 000        PLN
Audi,A6,2020,129 987 km,2 967 cm3,Diesel,286 KM,Automatyczna,Kombi,5.0,5.0,Inny kolor,Używane,186 900        PLN
Audi,A4,2010,267 680 km,1 968 cm3,Diesel,143 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,34 900        PLN
Audi,SQ5,2022,5 286 km,2 995 cm3,Benzyna,354 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,339 000        PLN
Audi,A5,2013,219 400 km,1 968 cm3,Diesel,177 KM,Manualna,Coupe,5.0,5.0,Czarny,Używane,65 900        PLN
Audi,A5,2016,82 000 km,1 984 cm3,Benzyna,230 KM,Automatyczna,Coupe,2.0,4.0,Czarny,Używane,93 000        PLN
Audi,A4,2008,266 000 km,1 896 cm3,Diesel,115 KM,Manualna,Kombi,5.0,5.0,Szary,Używane,20 000        PLN
Audi,A5,2015,130 000 km,1 984 cm3,Benzyna,224 KM,Automatyczna,Coupe,2.0,4.0,Czarny,Używane,55 500        PLN
Audi,S6,2013,168 000 km,3 993 cm3,Benzyna,420 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,119 000        PLN
Audi,A3,2007,251 000 km,1 984 cm3,Benzyna,200 KM,Automatyczna,Kompakt,5.0,5.0,Szary,Używane,25 800        PLN
Audi,A4,2012,226 354 km,1 968 cm3,Diesel,177 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,53 999        PLN
Audi,Q5,2018,62 100 km,1 984 cm3,Benzyna,245 KM,Automatyczna,SUV,5.0,5.0,Srebrny,Używane,124 900        PLN
Audi,A6,2019,151 000 km,1 968 cm3,Diesel,204 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,139 900        PLN
Audi,RS Q8,2020,51 500 km,3 996 cm3,Benzyna,600 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,670 000        PLN
Audi,A4,2019,37 000 km,1 984 cm3,Benzyna,252 KM,Automatyczna,Sedan,4.0,5.0,Niebieski,Używane,125 000        PLN
Audi,A4,2019,37 000 km,1 984 cm3,Benzyna,252 KM,Automatyczna,Sedan,4.0,5.0,Niebieski,Używane,125 000        PLN
Audi,A4,2020,119 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,149 800        PLN
Audi,A4,2011,320 000 km,1 968 cm3,Diesel,143 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,44 000        PLN
Audi,A6,2018,100 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,133 800        PLN
Audi,A6,2018,174 000 km,1 968 cm3,Diesel,204 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,109 000        PLN
Audi,A3,2003,296 000 km,1 896 cm3,Diesel,105 KM,Manualna,Kompakt,5.0,5.0,Granatowy,Używane,11 500        PLN
Audi,A3,2006,330 621 km,1 595 cm3,Benzyna,102 KM,Manualna,Kombi,5.0,5.0,Błękitny,Używane,21 900        PLN
Audi,A8,2011,368 000 km,4 134 cm3,Diesel,350 KM,Automatyczna,Sedan,4.0,4.0,Czarny,Używane,89 000        PLN
Audi,RS Q3,2012,78 000 km,2 480 cm3,Benzyna,310 KM,Automatyczna,SUV,5.0,,Szary,Używane,79 900        PLN
Audi,A4,2007,209 000 km,1 781 cm3,Benzyna,163 KM,Automatyczna,Sedan,4.0,5.0,Brązowy,Używane,19 900        PLN
Audi,A6,2016,220 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,95 000        PLN
Audi,A5,2018,165 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Coupe,5.0,5.0,Szary,Używane,140 000        PLN
Audi,A6,2008,490 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5.0,5.0,Niebieski,Używane,24 900        PLN
Audi,Q5,2016,234 000 km,2 967 cm3,Diesel,258 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,85 000        PLN
Audi,A6,2013,135 000 km,2 967 cm3,Diesel,313 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,96 000        PLN
Audi,A6,2020,77 000 km,2 967 cm3,Diesel,286 KM,Automatyczna,Kombi,4.0,5.0,Czarny,Używane,119 900        PLN
Audi,A4,2004,266 000 km,1 781 cm3,Benzyna,163 KM,Manualna,Kombi,5.0,5.0,Inny kolor,Używane,22 900        PLN
Audi,Q5,2008,194 000 km,1 968 cm3,Diesel,170 KM,Manualna,SUV,5.0,5.0,Srebrny,Używane,59 999        PLN
Audi,A5,2014,205 500 km,1 968 cm3,Diesel,177 KM,Automatyczna,Sedan,5.0,5.0,Biały,Używane,78 500        PLN
Audi,A6,2015,172 475 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,84 899        PLN
Audi,TT,2008,139 390 km,1 984 cm3,Benzyna,200 KM,Manualna,Kabriolet,2.0,2.0,Czarny,Używane,46 800        PLN
Audi,A7,2019,111 200 km,2 967 cm3,Diesel,286 KM,Automatyczna,Sedan,5.0,4.0,Granatowy,Używane,262 999        PLN
Audi,A6 Allroad,2009,316 032 km,2 967 cm3,Diesel,240 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,39 900        PLN
Audi,A4,2007,201 684 km,1 968 cm3,Diesel,140 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,25 900        PLN
Audi,A3,2014,115 000 km,1 395 cm3,Benzyna,125 KM,Manualna,Kompakt,5.0,5.0,Czerwony,Używane,53 900        PLN
Audi,A6,2015,144 000 km,2 967 cm3,Diesel,272 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,119 000        PLN
Audi,A6,2017,169 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,93 400        PLN
Audi,A3,2009,237 000 km,1 968 cm3,Diesel,140 KM,Manualna,Kompakt,5.0,5.0,Czarny,Używane,28 900        PLN
Audi,Q5,2010,231 000 km,3 197 cm3,Benzyna,270 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,54 899        PLN
Audi,Q4,2022,1 km,,Elektryczny,204 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Nowe,254 000        PLN
Audi,Q3,2019,73 000 km,1 498 cm3,Benzyna,150 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Używane,135 000        PLN
Audi,e-tron GT,2022,10 km,,Elektryczny,598 KM,Automatyczna,Coupe,5.0,5.0,Czerwony,Nowe,660 900        PLN
Audi,RS3,2022,500 km,2 480 cm3,Benzyna,400 KM,Automatyczna,Kompakt,5.0,5.0,Zielony,Nowe,313 500        PLN
Audi,SQ5,2023,5 km,2 967 cm3,Diesel,341 KM,Automatyczna,SUV,5.0,5.0,Inny kolor,Nowe,446 200        PLN
Audi,A6,2002,250 000 km,2 393 cm3,Benzyna,170 KM,Automatyczna,Kombi,5.0,5.0,Srebrny,Używane,6 999        PLN
Audi,A7,2022,500 km,1 968 cm3,Diesel,204 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Nowe,324 900        PLN
Audi,RS7,2023,10 km,3 996 cm3,Benzyna,630 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Nowe,816 800        PLN
Audi,Q3,2012,180 000 km,1 968 cm3,Diesel,140 KM,Manualna,SUV,5.0,5.0,Biały,Używane,63 900        PLN
Audi,Q4 Sportback,2021,17 200 km,,Elektryczny,204 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,265 000        PLN
Audi,A4,2011,219 000 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,40 900        PLN
Audi,A4,2014,192 000 km,1 968 cm3,Diesel,163 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,55 900        PLN
Audi,A6,2019,99 000 km,2 967 cm3,Diesel,286 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,239 800        PLN
Audi,Q3,2016,191 430 km,1 968 cm3,Diesel,150 KM,Manualna,SUV,5.0,5.0,Szary,Używane,79 800        PLN
Audi,A4,2004,284 053 km,1 781 cm3,Benzyna,163 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,23 900        PLN
Audi,Q5,2022,4 900 km,1 984 cm3,Benzyna,204 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Nowe,279 900        PLN
Audi,e-tron GT,2022,500 km,,Elektryczny,598 KM,Automatyczna,Coupe,5.0,4.0,Inny kolor,Nowe,598 000        PLN
Audi,S5,2023,10 km,2 967 cm3,Diesel,341 KM,Automatyczna,Sedan,5.0,5.0,Biały,Nowe,372 900        PLN
Audi,A4 Allroad,2023,10 km,1 984 cm3,Benzyna,265 KM,Automatyczna,Kombi,5.0,5.0,Szary,Nowe,255 300        PLN
Audi,e-tron,2023,10 km,,Elektryczny,340 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,408 400        PLN
Audi,TT S,2022,5 km,1 984 cm3,Benzyna,320 KM,Automatyczna,Coupe,2.0,4.0,Czarny,Nowe,289 700        PLN
Audi,S8,2022,4 999 km,3 996 cm3,Benzyna,571 KM,Automatyczna,Sedan,5.0,5.0,Czarny,Nowe,749 000        PLN
Audi,RS6,2023,5 km,3 996 cm3,Benzyna,630 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Nowe,877 400        PLN
Audi,Q8,2023,2 km,2 967 cm3,Diesel,286 KM,Automatyczna,SUV,5.0,,Brązowy,Nowe,499 999        PLN
Audi,RS6,2002,165 000 km,4 172 cm3,Benzyna,450 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,79 900        PLN
Audi,Q5,2018,97 000 km,1 968 cm3,Diesel,163 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,137 700        PLN
Audi,A4,2008,310 000 km,1 968 cm3,Diesel,120 KM,Manualna,Sedan,4.0,5.0,Czarny,Używane,30 000        PLN
Audi,Q4,2023,10 km,,Elektryczny,204 KM,Automatyczna,SUV,5.0,5.0,Szary,Nowe,272 200        PLN
Audi,A4,2023,10 km,1 984 cm3,Benzyna,204 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Nowe,208 600        PLN
Audi,e-tron,2023,10 km,,Elektryczny,340 KM,Automatyczna,SUV,5.0,5.0,Szary,Nowe,406 600        PLN
Audi,A1,2023,10 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Auta miejskie,5.0,5.0,Niebieski,Nowe,158 600        PLN
Audi,A3,2017,99 900 km,999 cm3,Benzyna,115 KM,Manualna,Kompakt,5.0,5.0,Szary,Używane,71 800        PLN
Audi,A3,2007,239 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Auta małe,5.0,5.0,Czarny,Używane,20 500        PLN
Audi,S3,2007,192 000 km,1 984 cm3,Benzyna,265 KM,Manualna,Kompakt,3.0,5.0,Czerwony,Używane,39 000        PLN
Audi,Q3,2017,196 000 km,1 968 cm3,Diesel,149 KM,Automatyczna,SUV,5.0,5.0,Czerwony,Używane,135 300        PLN
Audi,A8,2012,218 000 km,4 135 cm3,Diesel,351 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,119 000        PLN
Audi,A6,2013,257 586 km,2 967 cm3,Diesel,245 KM,Automatyczna,Kombi,5.0,5.0,Czarny,Używane,57 900        PLN
Audi,Q4,2022,10 km,,Elektryczny,204 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Nowe,292 500        PLN
Audi,Q4,2022,10 km,,Elektryczny,170 KM,Automatyczna,SUV,5.0,5.0,Szary,Nowe,248 700        PLN
Audi,Q4,2022,10 km,,Elektryczny,204 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,287 600        PLN
Audi,RS Q3,2023,5 km,2 480 cm3,Benzyna,400 KM,Automatyczna,SUV,5.0,5.0,Czarny,Nowe,384 000        PLN
Audi,Q5,2022,5 km,1 968 cm3,Diesel,204 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Nowe,222 700        PLN
Audi,A4,2002,248 658 km,1 984 cm3,Benzyna+LPG,150 KM,Automatyczna,Sedan,4.0,5.0,Srebrny,Używane,11 900        PLN
Audi,Q7,2012,200 500 km,2 995 cm3,Benzyna,333 KM,Automatyczna,SUV,5.0,7.0,Czarny,Używane,75 900        PLN
Audi,A6,2015,126 000 km,2 967 cm3,Diesel,272 KM,Automatyczna,Kombi,5.0,5.0,Inny kolor,Używane,109 000        PLN
Audi,Q7,2023,1 km,2 967 cm3,Diesel,286 KM,Automatyczna,SUV,5.0,7.0,Czarny,Nowe,426 300        PLN
